source_stream_title,post_type,item_id,item_title,item_description,item_seo_title,item_seo_description,item_thumbnail_url,item_canonical_url,item_tags,item_hidden,item_published_at,author_first_name,author_last_name,item_url
Recursos ,resource,380947132,Desplegar y administrar varios canales de atención al cliente,"En este eBook, discutimos cómo desplegar y administrar varios canales de atención al cliente para que su empresa tenga la oportunidad de forjar más y mejores relaciones.",,"En este eBook, discutimos cómo desplegar y administrar varios canales de atención al cliente para que su empresa tenga la oportunidad de forjar más y mejores relaciones.",https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhM2QwN2E3YjhkYzYucG5nJnZlcnNpb249MDAwMCZzaWc9ZWE5MjM2MzU1NTdiMmU5ZDAyNzMwZjAwOTkwMTIyYTk%253D,,"#Soporte Multicanal,#Zendesk,#Canal de Soporte,#AtenciónAlCliente",FALSE,2017-11-06 17:54:15,,,https://recursos.zendesk.com.mx/recursos/varios-canales-de-atencion-al-cliente
Recursos ,resource,380951341,El valor del autoservicio,el valor del autoservicio y las seis formas de crear y mejorar el centro de ayuda y la administración del conocimiento.,,el valor del autoservicio y las seis formas de crear y mejorar el centro de ayuda y la administración del conocimiento.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhM2QwODBjODcxZjEucG5nJnZlcnNpb249MDAwMCZzaWc9YTRiNzM3ZTQyZGExYzdjMWM2MTI0ODA1MDA1NTkxZGI%253D,,"#Zendesk,#Canal de Soporte,#AtenciónAlCliente",FALSE,2017-11-06 18:17:34,,,https://recursos.zendesk.com.mx/recursos/el-valor-del-autoservicio
Recursos ,resource,380958724,En buena compañía: Amplíe el soporte más allá del servicio al cliente,,,,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhM2QwNTBlNGNkN2IucG5nJnZlcnNpb249MDAwMCZzaWc9Mjk3MGI0MjFmZjhiZDZjZDQ0YjY1NDQ1ODMxZmY5MTA%253D,,,FALSE,2017-11-06 18:50:12,,,https://recursos.zendesk.com.mx/recursos/amplie-el-soporte
Recursos ,resource,423561909,Gartner: La administración del conocimiento transformará el servicio de atención al cliente con CRM,"En este informe, Gartner describe el impacto de una buena administración del conocimiento y hace recomendaciones, por ejemplo, cómo centrarse en las personas y los procesos.",Gartner: La administración del conocimiento transformará el servicio de atención al cliente,"En este informe, Gartner describe el impacto de una buena administración del conocimiento y hace recomendaciones, por ejemplo, cómo centrarse en las personas y los procesos.",https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhY2I3NWU0ZDBlZGYucG5nJnZlcnNpb249MDAwMCZzaWc9NDllZTIyMzA0Nzk2ZGVjMDBkYmJmNzcxZWY5ZGI2Yzg%253D,gartner-servicio-de-atencion-al-cliente-con-crm,"Gartner,atención al cliente,Zendesk,Customer experience",FALSE,2018-04-09 10:18:27,,,https://recursos.zendesk.com.mx/recursos/gartner-servicio-de-atencion-al-cliente-con-crm
Recursos ,resource,380976442,Guía de la experiencia del cliente,,,,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMDEwYTFhMTJlMzcucG5nJnZlcnNpb249MDAwMCZzaWc9MGFmNGQzMTdiOTk0YmNhMTQ2MjExMDI3MDk2NmNiZTM%253D,,"#colecciones,#Operaciones de Soporte,#Administracion de Equipos,#Zendesk,#AtenciónAlCliente",FALSE,2017-11-06 20:26:56,,,https://recursos.zendesk.com.mx/recursos/guía-de-la-experiencia-del-cliente
Recursos ,resource,380965498,Guía del ciclo de vida del agente,,,,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMDBmYzcyN2I4MWYucG5nJnZlcnNpb249MDAwMCZzaWc9ZDAwOWQ0YTMwOTZhYjkwMDcxMzBhMWU3NjMzNWY4MmM%253D,,"#colecciones,#AtenciónAlCliente,#Operaciones de Soporte,#Administracion de Equipos,#Zendesk",FALSE,2017-11-06 19:24:12,Juan,Ricardo Leyva,https://recursos.zendesk.com.mx/recursos/guía-del-ciclo-de-vida-del-agente
Recursos ,resource,430506639,La ruta basada en datos para crear un Centro de ayuda excelente,Las interacciones de autoservicio pueden significar la diferencia entre el éxito y el fracaso de la experiencia de soporte.,La ruta basada en datos para crear un centro de ayuda excelente,Las interacciones de autoservicio pueden significar la diferencia entre el éxito y el fracaso de la experiencia de soporte.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhZWI0OGRkYmM4OTkucG5nJnZlcnNpb249MDAwMCZzaWc9ZmJhNDhhY2E4ZmE1NzI2MGE4MzdlMTFhYTg3ZWNjMmE%253D,la-ruta-basada-en-datos-para-crear-un-centro-de-ayuda-excelente,"Centro de ayuda,autoservicio,Zendesk",FALSE,2018-05-03 13:12:13,,,https://recursos.zendesk.com.mx/recursos/la-ruta-basada-en-datos-para-crear-un-centro-de-ayuda-excelente
Recursos ,resource,420523143,La solución omnichannel de Zendesk,Zendesk le puede ayudar a ofrecer soporte omnichannel fácil y económico.,La solución omnichannel de Zendesk,Zendesk le puede ayudar a ofrecer soporte omnichannel fácil y económico.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhYmQyYWQ3NjExYjIucG5nJnZlcnNpb249MDAwMCZzaWc9MmU1ZGI5ZjhjYjEwMjJjZmRiN2FjZThjNTI1OWM1NzQ%253D,omnichannel-zendesk,"omnichannel,Zendesk,zendesk support,Customer experience,Zendesk Chat",FALSE,2018-03-29 14:06:23,,,https://recursos.zendesk.com.mx/recursos/solucion-omnichannel-zendesk
Recursos ,resource,380949799,Llene los vacíos en autoservicio,"Ofrecer una opción de autoservicio no solo puede proporcionar respuestas rápidas y fácilmente accesibles a los clientes, sino que también puede reducir las cargas de trabajo de los agentes",,"Ofrecer una opción de autoservicio no solo puede proporcionar respuestas rápidas y fácilmente accesibles a los clientes, sino que también puede reducir las cargas de trabajo de los agentes",https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhM2QwN2RiOTk0NGUucG5nJnZlcnNpb249MDAwMCZzaWc9ZTkxM2RkYzY2ODY5ZTg5Y2EzMWYyNjFlMmNlNDMxY2I%253D,,"#Experencia de los Clientes,#Canales de Soporte,#Tendencias Y Observaciones,#Zendesk",FALSE,2017-11-06 18:05:53,,,https://recursos.zendesk.com.mx/recursos/autoservicio
Recursos ,resource,399102717,Llene los vacíos en el autoservicio,Vea lo que los usuarios de Zendesk Guide han manifestado acerca de los beneficios del autoservicio y la administración de conocimientos correcta.,Zendesk Guide: Llene los vacíos en autoservicio,Vea lo que los usuarios de Zendesk Guide han manifestado acerca de los beneficios del autoservicio y la administración de conocimientos correcta.,https://zen-marketing-pt.s3.amazonaws.com/pt/fishtank.jpg,llene-los-vacios-en-autoservicio,"autoservicio,zendesk guide,Guide,Zendesk,atención al cliente,servicio al cliente",FALSE,2018-01-12 8:54:16,,,https://recursos.zendesk.com.mx/recursos/llene-los-vacios-en-autoservicio
Recursos ,resource,396359912,Mejores experiencias para los clientes con la interacción omnicanal,Las compañías que han implementado una solución multicanal de Zendesk han observado mejores experiencias para los clientes.,Mejores experiencias para los clientes con la interacción omnicanal,Las compañías que han implementado una solución multicanal de Zendesk han observado mejores experiencias para los clientes.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhNGI3OWU4ZGYwNTkucG5nJnZlcnNpb249MDAwMCZzaWc9YTVjMDdlN2U4MTkxM2JjNjg0OTJkMjA5ZDJlY2EwYTc%253D,/interaccion-omnicanal,"omnicanal,omnichannel,Zendesk,customer success,Customer experience",FALSE,2018-01-02 7:25:36,,,https://recursos.zendesk.com.mx/recursos/interaccion-omnicanal
Recursos ,resource,380954137,Predecir la satisfacción del cliente ayuda a priorizar las interacciones y evitar la pérdida de clientes,,,,https://d26a57ydsghvgx.cloudfront.net/content/blog/machinelearning.png,,,FALSE,2017-11-06 18:34:32,,,https://recursos.zendesk.com.mx/recursos/predecir-la-satisfacción-del-cliente-ayuda-a-priorizar-las-interacciones-y-evitar-la-pérdida-de-clientes
Recursos ,resource,381487648,Primeros pasos con Zendesk Guide: Estrategias y mejores prácticas,"1. Crear una base de conocimientos de calidad
2. Mejorar la eficiencia de los agentes
3. Optimizar las capacidades de autoservicio",,"1. Crear una base de conocimientos de calidad
2. Mejorar la eficiencia de los agentes
3. Optimizar las capacidades de autoservicio",https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMDM0ZjUyOTFmNGQucG5nJnZlcnNpb249MDAwMCZzaWc9ZWIwMzM4YjJmMjM3NWQ5MWZmMGI0NzBlY2U2NDQ5N2Q%253D,,"#Zendesk,#Canales de Soporte,#AutoServicio,#Operaciones de Soporte",FALSE,2017-11-08 13:48:15,,,https://recursos.zendesk.com.mx/recursos/primeros-pasos-con-zendesk-guide-estrategias-y-mejores-prácticas
Recursos ,resource,380967154,Sea el número uno en el corazón y en la mente de su cliente,Sea el número uno en el corazón y en la mente de su cliente,,Sea el número uno en el corazón y en la mente de su cliente,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhM2QwNzRmNmJjOWYucG5nJnZlcnNpb249MDAwMCZzaWc9NDdkYmMxMGQzNDBiYjcyOWI1NjlhNmY5ZTliOTQ5OGU%253D,,,FALSE,2017-11-06 19:28:52,,,https://recursos.zendesk.com.mx/recursos/sea-el-numero-uno
Recursos ,resource,380968618,Servicio de atención al cliente: transformar las transacciones en relaciones,,,,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMDEwMGIzNjEwNDUucG5nJnZlcnNpb249MDAwMCZzaWc9M2JlZDkxN2NjNjg1M2VkNzBjYWUyNWIzOGIxMzZhZWM%253D,,"#Zendesk,#Administracion de Equipos,#Estrategia,#Operaciones de Soporte,#Tendencias Y Observaciones",FALSE,2017-11-06 19:40:22,,,https://recursos.zendesk.com.mx/recursos/servicio-de-atención-al-cliente-transformar-las-transacciones-en-relaciones
Recursos ,resource,454682246,Sumérgete en el conocimiento de tu empresa con Zendesk Guide,Zendesk Guide puede ser tu brújula en el océano de Big Data.,Sumérgete en el conocimiento de tu empresa con Zendesk Guide,Zendesk Guide puede ser tu brújula en el océano de Big Data.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViNmRjMjY1MzYyOTUucG5nJnZlcnNpb249MDAwMCZzaWc9MTBiM2FkYTg1ZWMwYWNhOWEzYzViMzNhMWI0MTVmMWM%253D,conocimiento-zendesk-guide,"Zendesk,zendesk guide,answer bot,Centro de ayuda,Chat",FALSE,2018-08-10 12:51:43,,,https://recursos.zendesk.com.mx/recursos/conocimiento-zendesk-guide
Recursos ,resource,474833084,Transforma tu atención en omnicanal,La atención omnicanal integra todos los canales de soporte para garantizar una comunicación fluída y sin fricciones.,Transforma tu atención en omnicanal,La atención omnicanal integra todos los canales de soporte para garantizar una comunicación fluída y sin fricciones.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViZDc3M2I0Yzg5NjgucG5nJnZlcnNpb249MDAwMCZzaWc9NTQ2NWM0NjQ3NDIwZThlZGQxZTE3ZjAyZWVjMmQwNWI%253D,transforma-atencion-omnicanal,"atención al cliente,experiencia del cliente,omnichannel,omnicanal,Zendesk,infografía",FALSE,2018-10-29 16:55:54,,,https://recursos.zendesk.com.mx/recursos/transforma-atencion-omnicanal
Recursos ,resource,423851727,Una guía de referencia rápida para implementar Zendesk Chat,Una guía de referencia rápida para implementar Zendesk Chat y brindar grandes beneficios a la empresa.,Una guía de referencia rápida para implementar Zendesk Chat,Una guía de referencia rápida para implementar Zendesk Chat y brindar grandes beneficios a la empresa.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhNzFmOGQ5NWNiMzMuanBnJnZlcnNpb249MDAwMCZzaWc9YjYzMTFhMjc5YjE5M2ZmNTM1MGY5YjgwOGI2Y2Q3MmE%253D,guia-de-referencia-zendesk-chat,"Zendesk,Zendesk Chat,Chat,chat en vivo,atención al cliente,Customer experience",FALSE,2018-04-10 9:39:30,,,https://recursos.zendesk.com.mx/recursos/guia-de-referencia-zendesk-chat
Recursos ,resource,410449314,Una guía de referencia rápida para implementar Zendesk Support,Una guía de referencia rápida para implementar Zendesk Support y brindar grandes beneficios a la empresa.,Una guía de referencia rápida para implementar Zendesk Support,Una guía de referencia rápida para implementar Zendesk Support y brindar grandes beneficios a la empresa.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhOGRkOWYzZDMxMjUucG5nJnZlcnNpb249MDAwMCZzaWc9NzAxOGY5YTlkOTQ5NjY3NWJjY2ZmYzA5MzY2NWQ5ZjE%253D,guia-implementar-zendesk-support,"zendesk support,Zendesk,soporte,atención al cliente,customer success,tickets,help desk",FALSE,2018-02-21 15:44:18,,,https://recursos.zendesk.com.mx/recursos/guia-implementar-zendesk-support
Recursos ,resource,380960203,Una hoja de referencia  de Zendesk para escoger  su solución de soporte,,,,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMDBmNWNmNzgzYTMucG5nJnZlcnNpb249MDAwMCZzaWc9NGQ5M2YwM2E5M2M1YmFlMTlkMmJkODYxMDk1YTFhZTg%253D,,,FALSE,2017-11-06 18:56:21,Juan,Ricardo Leyva,https://recursos.zendesk.com.mx/recursos/una-hoja-de-referencia-de-zendesk-para-escoger-su-solución-de-soporte
Recursos ,resource,399100311,Zendesk Guide: estrategias y mejores prácticas,La importancia de Zendesk Guide para el autoaservicio.,Zendesk Guide: estrategias y mejores prácticas,La importancia de Zendesk Guide para el autoaservicio.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhNThiYzJiOTQyZjIucG5nJnZlcnNpb249MDAwMCZzaWc9MTcyODUxMmIzNjJjMjNjZDcwM2UwM2I2NmVjMWMyMmU%253D,zendesk-guide-mejores-practicas,"autoservicio,zendesk guide,Guide,Zendesk,servicio al cliente,atención al cliente",FALSE,2018-01-12 8:48:52,,,https://recursos.zendesk.com.mx/recursos/zendesk-guide-mejores-practicas
Recursos ,resource,464539106,Zendesk Talk: Cuando hablar es hacer más por el cliente,Zendesk Talk es una central telefónica integrada a la plataforma omnicanal de Zendesk que permite brindar una atención más resolutiva al cliente.,Zendesk Talk: Cuando hablar es hacer más por el cliente,Zendesk Talk es una central telefónica integrada a la plataforma omnicanal de Zendesk que permite brindar una atención más resolutiva al cliente.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViYTI5Njg5YzY4ZTYucG5nJnZlcnNpb249MDAwMCZzaWc9NWYyZmE3Yzg3NzMwNDE4Njc0YmJmN2E5NWZkNDE4YzQ%253D,zendesk-talk-cuando-hablar-es-hacer-mas-por-el-cliente,"Zendesk Talk,Talk,infografía,Zendesk,teléfono,central telefônica",FALSE,2018-09-19 14:44:11,,,https://recursos.zendesk.com.mx/recursos/zendesk-talk-cuando-hablar-es-hacer-mas-por-el-cliente
Recursos ,resource,474802331,Zendesk: una experiencia continua del cliente con la marca,"En Zendesk, transformamos los momentos de interacción de los clientes con las marcas en grandes experiencias.",Zendesk: una experiencia continua del cliente con la marca,"En Zendesk, transformamos los momentos de interacción de los clientes con las marcas en grandes experiencias.",https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViZDc1M2UzOThkY2QucG5nJnZlcnNpb249MDAwMCZzaWc9OTdkMmMzZWVkOWU4OWQzZjExMDhiYmE2ZWU3ZTM4Mjc%253D,zendesk-experiencia-cliente-omnichannel,"Zendesk,experiencia del cliente,atención al cliente,omnichannel",FALSE,2018-10-29 14:35:55,,,https://recursos.zendesk.com.mx/recursos/zendesk-experiencia-cliente-omnichannel
Self Service,resource,391753239,Asignación automática de tickets con disparadores en Zendesk Support,Un video corto sobre la asignación automática de tickets con disparadores,,,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhNTUyM2E4ZTk2YTEucG5nJnZlcnNpb249MDAwMCZzaWc9ZDRlN2NmNjIxMmIwMzhlZGZhNWQ2MGRmMzRlODhhYzI%253D,,"#Zendesk,#AsignacionAutomatica,#AtenciónAlCliente",FALSE,2017-12-15 18:51:45,,,https://recursos.zendesk.com.mx/self-service/asignación-automática-de-tickets-con-disparadores
Self Service,resource,462449915,Atención multimarca de Zendesk Support,¿Cómo es la atención multimarca de Zendesk Support? Este tutorial muestra cómo puedes hacer esta configuración y satisfacer todas esas expectativas.,Atención multimarca de Zendesk Support,¿Cómo es la atención multimarca de Zendesk Support? Este tutorial muestra cómo puedes hacer esta configuración y satisfacer todas esas expectativas.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViOTdjZDgzNTQwZGQucG5nJnZlcnNpb249MDAwMCZzaWc9YzM1MWFiZjA3YmJkOWIzYjBkMzVlZDc2OGFhZGIxYjQ%253D,atencion-multimarca-zendesk-support,"zendesk support,Zendesk,multimarca,multibrand,tutorial",FALSE,2018-09-11 10:14:00,,,https://recursos.zendesk.com.mx/self-service/atencion-multimarca-zendesk-support
Self Service,resource,462447266,Atención omnichannel de Zendesk Support,Mira en este tutorial cómo configurar la atención omnichannel en tu empresa en Zendesk Support.,Atención omnichannel de Zendesk Support,Mira en este tutorial cómo configurar la atención omnichannel en tu empresa en Zendesk Support.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViOTdjNzQwYzU5N2IucG5nJnZlcnNpb249MDAwMCZzaWc9Yzc5YzAyYWViY2E4ODMxNDM3ZWNiYTc3M2E1ODcyODY%253D,atencion-omnichannel-zendesk-support,"zendesk support,Zendesk,omnichannel,omnicanal,tutorial",FALSE,2018-09-11 9:47:28,,,https://recursos.zendesk.com.mx/self-service/atencion-omnichannel-zendesk-support
Self Service,resource,485758343,Cómo crear reportes de Insights en Zendesk Support,Entiende y actúa basándote en la información de tus tickets con reportes de Insights.,Cómo crear reportes de Insights en Zendesk Support,Entiende y actúa basándote en la información de tus tickets con reportes de Insights.,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVjMTJiMDJiYTMxY2IucG5nJnZlcnNpb249MDAwMCZzaWc9ZTBhZjAyOWNmZTVkOTUwZmMyMjFjM2IxZDlkZTg3NjM%253D,reportes-insights-zendesk-support,"Zendesk,zendesk support,insights,Reportes",FALSE,2018-12-13 14:17:35,,,https://recursos.zendesk.com.mx/self-service/reportes-insights-zendesk-support
Self Service,resource,391757028,Configuración de Canales en Zendesk Support,Un video corto sobre la configuración de Canales en Zendesk Support,,,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhNTUyM2YyMzhiN2EucG5nJnZlcnNpb249MDAwMCZzaWc9N2I4ZjgzMWQ5YjExYjM0YjdlMDRmNzQ3MmQ4YjM3MTE%253D,,"#Zendesk,#ConfiguraciondeCanales,#ZendeskSupport",FALSE,2017-12-15 19:10:14,,,https://recursos.zendesk.com.mx/self-service/configuración-de-canales-en-zendesk-support
Self Service,resource,462441818,Control de acceso de Zendesk Guide: gestión y acceso direccionados,"Mira en este tutorial cómo puedes implementar control de acceso en Zendesk Guide, de acuerdo con el perfil y las necesidades de cada agente.",Control de acceso de Zendesk Guide: gestión y acceso direccionados,"Mira en este tutorial cómo puedes implementar control de acceso en Zendesk Guide, de acuerdo con el perfil y las necesidades de cada agente.",https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzViOTdjMDA2NmRiZmQucG5nJnZlcnNpb249MDAwMCZzaWc9ODI1YTZiMTA2MDVmNWE2YzY0N2FjNTBjNThjZjFhNWU%253D,control-de-acceso-zendesk-guide,"zendesk guide,Control de acceso,tutorial,Zendesk",FALSE,2018-09-11 9:16:34,,,https://recursos.zendesk.com.mx/self-service/control-de-acceso-zendesk-guide
Self Service,resource,398364182,Conversiones en Zendesk Chat (subtitulado),Seguimiento de conversiones en Zendesk Chat. Subtitulado en Español.,Conversiones en Zendesk Chat,Seguimiento de conversiones en Zendesk Chat. Subtitulado en Español.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMzNlYTBmNjk5OWMucG5nJnZlcnNpb249MDAwMCZzaWc9NTUzYWUwM2Q1YzJjYTAwYTBiNmU4ZTIxYzYxNTMwYjc%253D,conversiones-en-zendesk-chat,"Chat,Zendesk Chat,conversiones,atención al cliente,software",FALSE,2018-01-09 15:01:50,,,https://recursos.zendesk.com.mx/self-service/conversiones-en-zendesk-chat
Self Service,resource,408488883,Demostración de Zendesk,Demo Zendesk Support,Demo de Zendesk,Demo Zendesk Support,https://content.cdntwrk.com/files/aHViPTY2NDg5JmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhODQ3NDI5NTg3MjMucG5nJnZlcnNpb249MDAwMCZzaWc9NmNjODE2YTc0Y2NjM2E4Y2I2YjM0Nzc1NWZlZDllOWE%253D,demo-de-zendesk,"demo,demonstración,Zendesk,zendesk support,atención al cliente,self service",FALSE,2018-02-14 12:39:35,,,https://recursos.zendesk.com.mx/self-service/demo-de-zendesk
Self Service,resource,398365577,Desvío basado en destrezas en Zendesk Chat (subtitulado),Desvío basado en destrezas en Zendesk Chat. Subtitulado en Español.,Desvío basado en destrezas en Zendesk Chat,Desvío basado en destrezas en Zendesk Chat. Subtitulado en Español.,https://content.cdntwrk.com/files/aHViPTY2NjMzJmNtZD1pdGVtZWRpdG9yaW1hZ2UmZmlsZW5hbWU9aXRlbWVkaXRvcmltYWdlXzVhMzNlYjAxODRkOTAucG5nJnZlcnNpb249MDAwMCZzaWc9MWRkMDBkZDQ1ODBhMDk4NzU4NWIwMjg2OTY2MTE2ODE%253D,desvio-basado-en-destrezas-zendesk-chat,"desvio,Zendesk Chat,Zendesk,Chat,atención al cliente",FALSE,2018-01-09 15:06:13,,,https://recursos.zendesk.com.mx/self-service/desvio-basado-en-destrezas-zendesk-chat
